timestamp,datetime,coin_id,price_usd,market_cap_usd,volume_24h_usd
1735956232611,2025-01-04 02:03:52,aixbt,0.505764882829785,505880218.440899,103692904.07963908
1735956241723,2025-01-04 02:04:01,vaderai-by-virtuals,0.10063972282853369,100311333.55930223,3287530.622190392
1735959825748,2025-01-04 03:03:45,aixbt,0.4952513979699663,495289149.9530833,96162491.75481784
1735959829681,2025-01-04 03:03:49,luna-by-virtuals,0.1266112850764714,126697537.3947751,19406252.36453369
1735959842292,2025-01-04 03:04:02,vaderai-by-virtuals,0.09657641504894834,96257631.5661842,1221757.9346463415
1735963334629,2025-01-04 04:02:14,aixbt,0.49255998151506025,492416704.8733434,98866725.85520273
1735963436955,2025-01-04 04:03:56,luna-by-virtuals,0.126222988616798,126279621.3565942,19342596.59850231
1735963440199,2025-01-04 04:04:00,vaderai-by-virtuals,0.09201382406115663,90937596.50131196,3403288.2604504684
1735966865273,2025-01-04 05:01:05,luna-by-virtuals,0.1267069011551674,126706901.1551674,19412890.696428873
1735967027261,2025-01-04 05:03:47,aixbt,0.489444093932828,489289739.8278557,97891620.25041741
1735967040205,2025-01-04 05:04:00,vaderai-by-virtuals,0.09418869144148674,93863527.87663734,1163308.8575008279
1735970604161,2025-01-04 06:03:24,luna-by-virtuals,0.12732332514673153,127734298.6028627,19585409.3109933
1735970622266,2025-01-04 06:03:42,vaderai-by-virtuals,0.09342201715588296,93806664.15488327,3168607.299330551
1735970622328,2025-01-04 06:03:42,aixbt,0.4855568080883518,484398019.9798343,95978384.31833006
1735974090327,2025-01-04 07:01:30,vaderai-by-virtuals,0.09712333489130824,96809678.57390349,3298145.2534325593
1735974100558,2025-01-04 07:01:40,aixbt,0.485227414610813,485740131.2529597,95139759.38879979
1735974223531,2025-01-04 07:03:43,luna-by-virtuals,0.1298315555805732,129753281.1839059,19560055.735182866
1735977602273,2025-01-04 08:00:02,vaderai-by-virtuals,0.09730528393917308,96991923.74438831,3178768.0176338255
1735977793590,2025-01-04 08:03:13,aixbt,0.48860046125736967,489054376.5393343,93080128.74437088
1735978104603,2025-01-04 08:08:24,luna-by-virtuals,0.1275846966420533,127265350.5892751,19265252.347652763
1735981419267,2025-01-04 09:03:39,aixbt,0.48176084841514355,481991973.9918472,90581844.5261898
1735981421190,2025-01-04 09:03:41,vaderai-by-virtuals,0.09652300713211144,96208295.14124185,3049956.785063869
1735981431366,2025-01-04 09:03:51,luna-by-virtuals,0.12702725231638354,126996360.6623792,19392980.574398134
1735984991365,2025-01-04 10:03:11,aixbt,0.4770828677983837,477823664.0643162,89942934.40194836
1735985020972,2025-01-04 10:03:40,luna-by-virtuals,0.126812253850545,127281246.7070351,18921533.131110854
1735985024497,2025-01-04 10:03:44,vaderai-by-virtuals,0.0951630064663646,95035377.20973568,2842851.8972688876
1735988420270,2025-01-04 11:00:20,vaderai-by-virtuals,0.09531757460834041,93601786.22376695,839508.515919143
1735988478811,2025-01-04 11:01:18,luna-by-virtuals,0.1264355534503745,126606822.2471805,18779525.055916347
1735988579609,2025-01-04 11:02:59,aixbt,0.48740066501567886,488631155.2788763,90926729.15175952
1735992062660,2025-01-04 12:01:02,vaderai-by-virtuals,0.09493474453590582,94460392.88479912,2737470.803548268
1735992115349,2025-01-04 12:01:55,luna-by-virtuals,0.12687312625842517,126936308.6807177,18573974.105914038
1735992224457,2025-01-04 12:03:44,aixbt,0.4953212531063146,492345351.1053937,81803110.74467638
1735995729988,2025-01-04 13:02:09,luna-by-virtuals,0.12743711174596858,127366646.4708049,18236502.670995384
1735995820596,2025-01-04 13:03:40,aixbt,0.512046031959965,512605259.7686158,82910503.14981052
1735995834523,2025-01-04 13:03:54,vaderai-by-virtuals,0.10056428859433389,99514070.92651495,2732352.3858067463
1735999433708,2025-01-04 14:03:53,vaderai-by-virtuals,0.10300698394371587,101584037.86615402,706142.3285432487
1735999443743,2025-01-04 14:04:03,aixbt,0.5240724379836939,522388331.4713927,84450834.25566103
1735999443923,2025-01-04 14:04:03,luna-by-virtuals,0.12945806758007677,129235761.0298422,18143040.071546793
1736002961580,2025-01-04 15:02:41,vaderai-by-virtuals,0.10451145841956803,102881611.81275904,650110.6091885904
1736003030825,2025-01-04 15:03:50,aixbt,0.5257370832383483,525038511.9232671,84263943.64520305
